Run,TP,Code,StaticRingPressure_PSI,StaticRingPressure_PSI_STD,PitotProbePressure_PSI,PitotProbePressure_PSI_STD,Temperature_K,Temperature_K_STD,Pressure_PSI,Pressure_PSI_STD,RelativeHumidity_Percent,RelativeHumidity_Percent_STD,EnvSamples,Alpha_Deg,Alpha_Deg_STD,Frequency_Hz,X_N,X_N_STD,Y_N,Y_N_STD,Z_N,Z_N_STD,XM,XM_STD,YM,YM_STD,ZM,ZM_STD,Q_V,Q_V_STD,ScanLength,RPM,DateTime,Alpha_Nom_Deg,A_V,fe_Hz,A_Nom_V
641,1,1,-9.58903437505846e-07,6.27259995343483e-06,2.87671154843363e-05,4.39229773691208e-06,295.842815876443,0.00891133773681719,14.6307381146575,0.000102287920808413,56.6918021946737,0.00125402607714205,73,-0.040476634404442,0.000171269007578448,2000,-2.82362316687937,0.0077136511443255,1.19845645856661,0.00732432092401686,-7.97174243992006,0.0197321266225505,0.0423086397244719,0.000860189079365595,-0.084483809989091,0.000551413132606205,-0.0931235907801193,0.000325342561516398,2.77615328359766,0.00225592763679415,20000,0,13-Jun-2024 12:57:34,0,0,0,0
641,2,5,-6.23376343048528e-06,5.85773344385852e-06,3.20779153617559e-05,4.08387334965737e-06,295.842906763647,0.00768839534301795,14.6307808393008,3.79812147303072e-05,56.6916922532119,0.0023132845262289,77,-0.0417332042347415,0.000172071560039607,2000,-2.82354377983394,0.00751551734025362,1.19696072192394,0.00748365698053536,-7.97401890428303,0.0195023403020967,0.0422801998544764,0.000908328703929533,-0.0844941214745863,0.000669516841124321,-0.093128958754392,0.000322302188737317,2.77616568659207,0.00226001738661407,20000,0,13-Jun-2024 12:58:08,0,0,0,0
641,3,5,-4.05405247678376e-06,4.9432150757116e-06,3.17567503992216e-05,3.83141167938912e-06,295.841834194882,0.0144444434959318,14.6306709598851,3.23838185773837e-05,56.691593170166,0.00178590617669877,74,0.91278123597841,0.000370674016741209,2000,-2.82437429736544,0.00733227966397305,1.19703525244392,0.0073969241103138,-7.96877204572798,0.0188621448558862,0.0426912601093359,0.000930027399238511,-0.0843742636028135,0.000488052379253953,-0.0931818704795527,0.000311904719728034,2.77595876598714,0.00225400327376462,20000,0,13-Jun-2024 12:58:43,1,0,0,0
641,4,5,-1.35134000998192e-07,5.61144681654207e-06,3.04053989836845e-05,3.86029637419972e-06,295.842762151495,0.0107341011117436,14.63116275942,5.09007621883091e-05,56.691593170166,0.00252565273621328,74,1.92832066303975,0.000205371996265948,2000,-2.82251911334811,0.00743614133485453,1.19875074679408,0.00728440324704145,-7.97153216652961,0.0191156368278311,0.0429210734982453,0.000908123027045316,-0.0842401288928588,0.000547644202866345,-0.093111277719329,0.000323465076448171,2.77596274460984,0.00222595250157361,20000,0,13-Jun-2024 12:59:18,2,0,0,0
641,5,5,-3.815787606168e-06,5.88038529216562e-06,3.09210472072377e-05,2.91095607767623e-06,295.844666901527,0.00410731174791613,14.63115204008,4.6553366550211e-05,56.6917939437063,0.0024835397485767,76,2.93133589092054,0.000146931668052517,2000,-2.82323057950852,0.00747727734571341,1.19526157212367,0.0072029984507464,-7.96893715478815,0.0193730789283306,0.0432400353821264,0.000884636727357501,-0.0840566655551609,0.000496664969937399,-0.093137201136821,0.000322344034327926,2.77602662808494,0.00225492929418807,20000,0,13-Jun-2024 12:59:53,3,0,0,0
641,6,5,-6.57893810727585e-07,4.98946208987915e-06,3.2499992812518e-05,4.35889407615103e-06,295.842658998813,0.0106089945329661,14.6309055905593,2.03407446689219e-05,56.6919947172466,0.00211972237514875,76,3.9183481517591,0.00024416728877978,2000,-2.82147751742102,0.00755409808466337,1.19567819453872,0.00715999490068049,-7.97180176833123,0.0194974359545042,0.0436795142541353,0.000873974193313908,-0.0839239938624853,0.000639509815290262,-0.093088292966428,0.000322806225349751,2.77594090245391,0.00228808657248731,20000,0,13-Jun-2024 13:00:28,4,0,0,0
641,7,5,4.3478278751971e-06,5.8103015790274e-06,2.94202814668255e-05,5.11171327572014e-06,295.843377815775,0.0099925171408984,14.6307786720386,5.65361971979081e-05,56.691593170166,0.0018503999712855,69,4.92144184941831,0.0002921697662067,2000,-2.82149886269276,0.00763809921507037,1.19672874372889,0.00738838756661656,-7.97180108132034,0.0196041247404594,0.0439788108424964,0.000871167803566176,-0.0838754179317247,0.000569984656154546,-0.0931074240823141,0.000333478427056703,2.77587403903858,0.00225386880763919,20000,0,13-Jun-2024 13:01:03,5,0,0,0
641,8,5,-4.68749135507096e-07,4.85657345043175e-06,3.2031241516961e-05,5.3983186698012e-06,295.843255212572,0.00703785266874992,14.6306911557913,2.38993826839539e-05,56.6919507980347,0.00211889778269599,64,5.92818326950073,0.000311162670310009,2000,-2.81970516419923,0.00769560561315712,1.19237923591517,0.00739161784914853,-7.97034522975429,0.0201921648744497,0.0442712612856274,0.000888332385289379,-0.083711883078843,0.000482618087655293,-0.0930219740919866,0.000333373774395431,2.7758043567612,0.00226548999642171,20000,0,13-Jun-2024 13:01:38,6,0,0,0
641,9,5,-3.61110990828214e-06,8.27443956781852e-06,3.2499992812518e-05,4.3605093788102e-06,295.843400853946,0.00955360354922654,14.6307827764087,9.89730438218286e-05,56.691699133979,0.00239319806852719,72,6.93029708862305,0.000293187274832351,2000,-2.82108755854562,0.00767535243806252,1.18977464317516,0.00729573945505713,-7.96933172408073,0.0200738162773538,0.0445023865010753,0.000858537453042294,-0.0835870447849901,0.000533870765462224,-0.0930408850619935,0.00033461070904483,2.77596089221488,0.00227439447198982,20000,0,13-Jun-2024 13:02:13,7,0,0,0
641,10,5,1.94444581009318e-06,5.96678396467998e-06,3.26388815463158e-05,4.43832221119668e-06,295.842553143443,0.00665306813406098,14.6309290859434,3.93129062243162e-05,56.6918050977919,0.00255207048880559,72,7.92025394439697,0.000442577016211881,2000,-2.81960508850895,0.00756133549047653,1.19052255494729,0.00732463914913303,-7.97052874129919,0.0203430279863018,0.0449022044406131,0.000872398358402833,-0.0834882051148941,0.000507804016449858,-0.0930501353473302,0.000330281385058506,2.77560436250403,0.00226543764264901,20000,0,13-Jun-2024 13:02:48,8,0,0,0
641,11,5,3.66197368556397e-06,6.37841007878488e-06,3.0563372387354e-05,5.03908314107996e-06,295.84410976595,0.00935263461030717,14.6306742412943,4.38123922705313e-05,56.691593170166,0.00182377412312987,71,8.90692733979561,0.000391781249891497,2000,-2.82140253088223,0.00772183611278952,1.18708549060939,0.00719338212365499,-7.96833173535162,0.0201870722675728,0.0451995031178185,0.000833392061394981,-0.0834107278330146,0.000603782333403802,-0.0930773500091232,0.000331357561654444,2.7757107060999,0.00227453300372755,20000,0,13-Jun-2024 13:03:22,9,0,0,0
641,12,5,4.32835967425924e-06,4.99208044478304e-06,2.98507403019371e-05,3.25322263595254e-06,295.843513139564,0.00957343317754925,14.6304734358147,3.81777411537659e-05,56.6920486564067,0.00225410611372065,67,9.89585384539704,0.000582195008943435,2000,-2.82040078483865,0.0074851128560119,1.18712422889665,0.00718095785386436,-7.96913740872988,0.0199693274156987,0.0454877055230325,0.000815481395875267,-0.083349950181633,0.000496674152772952,-0.0930371932236542,0.000331235356428519,2.77562085687601,0.00230665538713667,20000,0,13-Jun-2024 13:03:57,10,0,0,0
641,13,5,5.77465025216184e-06,6.89968498686859e-06,2.94366130821774e-05,3.73681768876789e-06,295.842282949815,0.0116634288421226,14.6302546245951,4.17234824279193e-05,56.691808082688,0.00257010834253996,71,10.8707141500124,0.000651663930008595,2000,-2.82097936540883,0.00763156709246324,1.18420453024273,0.00715466490422362,-7.96690345972533,0.0198200590669983,0.0458795726336279,0.000836869986282804,-0.0832377676562928,0.000583543292383966,-0.0929586963753518,0.000321448761114733,2.77553627489748,0.0022885056469552,20000,0,13-Jun-2024 13:04:32,11,0,0,0
641,14,5,-4.16664483458994e-07,8.46492368052664e-06,3.29166586096916e-05,4.87519877982288e-06,295.842447120761,0.011594023807083,14.6300517982907,4.68811512161724e-05,56.6920170254178,0.00310736720043721,72,11.8715602874756,0.000676837231797767,2000,-2.82298927699085,0.00753862089864306,1.18079508883645,0.00704445235794014,-7.96986121868706,0.0194702561598122,0.0461316822181951,0.000822316714020474,-0.0831005345695871,0.000491956394860576,-0.0929692928064905,0.000331629067584181,2.77558746543771,0.00227027371737774,20000,0,13-Jun-2024 13:05:07,12,0,0,0
641,15,5,3.85714499446164e-06,7.47805720324639e-06,2.9142849546458e-05,4.42092150312314e-06,295.843749019078,0.00871725050817895,14.6303328922817,9.20483696391644e-05,56.6918111528669,0.00258853418107663,70,11.0092956542969,1.78918268710978e-15,2000,-2.82261474806099,0.00740906029966772,1.18274776942109,0.00713172961927114,-7.97347723646495,0.0194052523314961,0.0458875877573159,0.00083426713784101,-0.083175114823911,0.000521582615152735,-0.09300690010878,0.000318474053689679,2.77571284843531,0.00227691802732672,20000,0,13-Jun-2024 13:05:41,11,0,0,0
641,16,5,3.11826754893575e-13,2.94883904860418e-06,3.25714213041855e-05,4.40214024180524e-06,295.842332131522,0.00858560372187897,14.6302238464355,2.58645868075769e-05,56.691593170166,0.00224978570792995,70,10.0195991516113,0.000158466223998774,2000,-2.82104111886847,0.0076095833081757,1.18385499630148,0.00714614046217979,-7.97106398658352,0.0195197637126587,0.0454888262746863,0.000834019488299209,-0.0833214474603568,0.000509649044538625,-0.0929794646741122,0.000322080113413866,2.77579875125188,0.00223610176279084,20000,0,13-Jun-2024 13:06:15,10,0,0,0
641,17,5,4.28571615235082e-06,6.03646718005901e-06,3.02857066604442e-05,4.80682839288008e-06,295.843204062326,0.0089593264039779,14.6298623766218,4.21564670170395e-05,56.6921381269182,0.00236724378369039,70,9.02267325265067,0.000172264508584537,2000,-2.82247522460672,0.00745962270405494,1.18436045528873,0.00714143129892897,-7.97224820486857,0.0199029787994539,0.0451614211614086,0.00085936262948247,-0.0833970526661983,0.00059499151416422,-0.0930034291030513,0.000332575953701178,2.77595006778324,0.00224455184867401,20000,0,13-Jun-2024 13:06:50,9,0,0,0
641,18,5,1.59420343824541e-06,3.68749537827299e-06,2.884057154744e-05,4.70801754478753e-06,295.842272044994,0.013249867222281,14.6294473703357,4.7408690508915e-05,56.691593170166,0.0018503999712855,69,8.02477602751359,0.000180854399467577,2000,-2.81987122893596,0.00761428328589046,1.18677203308588,0.00715581186901523,-7.96906632950478,0.019932705738156,0.0448966690096545,0.000824097755854871,-0.0835661935658993,0.000500547922655931,-0.0930506674975107,0.000326840622131535,2.77591155406947,0.00223274530135549,20000,0,13-Jun-2024 13:07:24,8,0,0,0
641,19,5,-1.85714192671834e-06,4.59768473352964e-06,3.11428498077605e-05,4.67582536132367e-06,295.842441062322,0.00887900408497508,14.6291422026498,3.26919184959079e-05,56.6913751874651,0.00317409299816592,70,7.02913044520787,0.000250191589833944,2000,-2.82291381708624,0.00798753133390095,1.18735939017572,0.00714415238760912,-7.97030626690664,0.0202531526959295,0.0445247878586818,0.000797377869317173,-0.0835761666465927,0.00054526478123421,-0.0930452502561761,0.000334241906563488,2.77603890221708,0.00226216399268835,20000,0,13-Jun-2024 13:07:58,7,0,0,0
641,20,5,-4.4067776998726e-06,5.65416578896686e-06,3.11864349572777e-05,3.26144609005513e-06,295.8419478077,0.0135984112442117,14.6289618378979,2.26215272010459e-05,56.691593170166,0.00200357716155583,59,6.03019631595935,0.000161796596250052,2000,-2.82232485967771,0.00787880933536808,1.18890386993091,0.00730723378125585,-7.97080577186997,0.0205103004151232,0.0442935479804134,0.000809813229585477,-0.0837214702383101,0.000609619522298656,-0.0930661629141194,0.000336021458328996,2.77579014969474,0.002236230637329,20000,0,13-Jun-2024 13:08:33,6,0,0,0
641,21,5,-5.7575735175333e-06,4.98014512871274e-06,3.09090824113369e-05,5.47083827861576e-06,295.843815070772,0.0059089471880666,14.6290281035683,5.1491836240521e-05,56.6918243639397,0.00187822709624226,66,5.03511040427468,0.000109575802475168,2000,-2.82121784026959,0.00798086996889428,1.19090583455292,0.00725049292450132,-7.97160109858666,0.021066559432818,0.0439246958247468,0.000794386557399606,-0.083793306341284,0.000590275140533893,-0.0930970674554062,0.00034136660045308,2.77577872927519,0.00222669403324329,20000,0,13-Jun-2024 13:09:08,5,0,0,0
641,22,5,-6.2857115283675e-06,5.69042507098802e-06,3.28571352708553e-05,4.55015247097323e-06,295.842659105573,0.00897612079632791,14.6289813450405,4.27415142869788e-05,56.6911572047642,0.00315123008591703,70,4.04072657993862,0.000171127436695596,2000,-2.82321008190435,0.00773359998377864,1.19370091615801,0.00730829705438831,-7.97571841477036,0.0208877773626029,0.0437683678085474,0.000814614291154782,-0.083860540390564,0.000699013338628514,-0.0930985162916909,0.000337407777396455,2.77602042658778,0.00225846441174899,20000,0,13-Jun-2024 13:09:43,4,0,0,0
641,23,5,-1.01428548597531e-05,7.89291630254494e-06,3.19999933708459e-05,4.02887674260921e-06,295.843204062326,0.00914560069785151,14.6291558810643,2.91367859332931e-05,56.691593170166,0.00259782876818466,70,3.06068725585938,4.47295671777446e-16,2000,-2.8225005203581,0.00802824811199548,1.19363231911689,0.00747607017793253,-7.97529692058897,0.020578906472413,0.0433205386218783,0.000822079662338866,-0.0839350667168484,0.000522990666340656,-0.093108427834329,0.00034216729772298,2.77590704388966,0.00222622430297916,20000,0,13-Jun-2024 13:10:17,3,0,0,0
641,24,5,-1.10144892064652e-05,3.04134725640439e-06,3.13043419737369e-05,3.39248075950182e-06,295.84326724484,0.00973977841864987,14.6291754211205,3.82192732236615e-05,56.6914825992308,0.00206580960941089,69,2.04513854980469,0,2000,-2.82293032257422,0.00766960264036255,1.19530541220686,0.0074272437554409,-7.97263338776753,0.0204014069988079,0.0430487938036223,0.000853034134078292,-0.0842332592806725,0.000557389354905221,-0.0931903111405431,0.000335845542818174,2.77577286604164,0.00225047792707385,20000,0,13-Jun-2024 13:10:52,2,0,0,0
641,25,5,-8.26086666758941e-06,4.83751215545063e-06,3.34782525897026e-05,4.79769230017725e-06,295.843598957645,0.00615157363114238,14.6293325838835,2.65070375057415e-05,56.6914825992308,0.0030665191052616,69,1.02587797745414,0.000147496777430156,2000,-2.82240341792548,0.00762015552623575,1.19632144148639,0.0071689479474847,-7.97157869423647,0.0206048196670901,0.0427187127108802,0.000829237592884878,-0.0843297188162857,0.000638688231465278,-0.093206006240871,0.000334111637940186,2.77591616089598,0.00223790743958944,20000,0,13-Jun-2024 13:11:27,1,0,0,0
641,26,5,-9.99999683699571e-06,4.50442605082337e-06,3.14285654375064e-05,3.52453294855677e-06,295.841133105566,0.0146013455065743,14.6291275978088,3.9231444648547e-05,56.6917021615165,0.00158704649908296,70,0.0766484941754909,0.00044528770818127,2000,-2.82418639514001,0.00807343727750978,1.19565640635652,0.0073239694466922,-7.97169864424832,0.0200572370041142,0.0423164380204191,0.000838599441059067,-0.0844527643622672,0.000704005513937879,-0.0932258131840608,0.000340484992622817,2.77594161119617,0.00224480628267635,20000,0,13-Jun-2024 13:12:01,0,0,0,0
641,27,5,-6.11110984512682e-06,7.42199841260528e-06,3.09722167407421e-05,2.98338835893539e-06,295.842659048387,0.00932268790496605,14.6288035710653,3.46694058531128e-05,56.691593170166,0.00128048913314314,72,-0.93794517517091,0.000272141599632042,2000,-2.82596494334558,0.00750647302826915,1.20064743519003,0.00734034125612729,-7.96672855798745,0.0204486945592463,0.042104629954041,0.000845465818216162,-0.0846039054063974,0.000514844338060319,-0.0932862575122008,0.000330570763243766,2.77576983777787,0.00221677013938519,20000,0,13-Jun-2024 13:12:36,-1,0,0,0
641,28,5,-6.08695446989378e-06,5.74389333343373e-06,3.23188335945209e-05,4.25126756623384e-06,295.843820099516,0.0103714422716147,14.6287705794625,2.67882206435849e-05,56.691593170166,0.00226626787485506,69,-1.91403954547386,0.000455636744325712,2000,-2.82402267882682,0.0074766857344256,1.20163410822623,0.00742531104498653,-7.97124606518786,0.0206164860449737,0.0418695985746939,0.000884099452979478,-0.0847384592824466,0.000637551980517028,-0.0931883017475068,0.000330634741235806,2.77574794729831,0.00223476383549153,20000,0,13-Jun-2024 13:13:11,-2,0,0,0
641,29,5,-1.04285684106539e-05,4.94483032221543e-06,3.38571341541995e-05,4.90277609095801e-06,295.843204062326,0.00752630588312973,14.6291727474758,7.49714637573992e-05,56.691593170166,0.00318167746058769,70,-2.90712051391603,0.000565950799995621,2000,-2.82259526185738,0.00787587754909989,1.20289072700328,0.0077447328691324,-7.9739355185283,0.0206351827296668,0.041508943331174,0.000918456998756503,-0.0848290554066943,0.000596599723156792,-0.0932942850238913,0.000335516065154905,2.77636714665774,0.00222079056914157,20000,0,13-Jun-2024 13:13:46,-3,0,0,0
