Run,TP,Code,StaticRingPressure_PSI,PitotProbePressure_PSI,Temperature_K,Pressure_PSI,RelativeHumidity_Percent,Alpha_Deg,DateTime
776,2,0,0.000530000019352883,0.000419999967562035,294.14496629503,14.6697998046875,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:29
776,2,0,0.00052000000141561,0.000419999967562035,294.152595689562,14.6697998046875,43.9264450073242,-0.0711318969726449,09-Dec-2024 14:15:29
776,2,0,0.00052000000141561,0.000419999967562035,294.14496629503,14.6697998046875,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:29
776,2,0,0.000540000037290156,0.000419999967562035,294.152595689562,14.6698303222656,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:29
776,2,0,0.000540000037290156,0.000419999967562035,294.14496629503,14.6698303222656,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:30
776,2,0,0.000540000037290156,0.000419999967562035,294.152595689562,14.6698503494263,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:30
776,2,0,0.000530000019352883,0.000419999967562035,294.152595689562,14.6698503494263,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:30
776,2,0,0.000530000019352883,0.000419999967562035,294.152595689562,14.6698503494263,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:30
776,2,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.6698598861694,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:30
776,2,0,0.000530000019352883,0.000410000007832423,294.14496629503,14.6698598861694,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:30
776,2,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.6698598861694,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:31
776,2,0,0.00052000000141561,0.000410000007832423,294.160225084093,14.6698398590088,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:31
776,2,0,0.00052000000141561,0.000410000007832423,294.152595689562,14.6698398590088,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:31
776,2,0,0.000540000037290156,0.000419999967562035,294.152595689562,14.6698503494263,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:31
776,2,0,0.000540000037290156,0.000419999967562035,294.14496629503,14.6698503494263,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:31
776,2,0,0.000540000037290156,0.000419999967562035,294.14496629503,14.6698503494263,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:32
776,2,0,0.000540000037290156,0.000419999967562035,294.160225084093,14.669810295105,43.9340782165527,-0.0707885742187386,09-Dec-2024 14:15:32
776,2,0,0.000540000037290156,0.000419999967562035,294.14496629503,14.669810295105,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:32
776,2,0,0.000540000037290156,0.000410000007832423,294.14496629503,14.6697998046875,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:32
776,2,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.6697998046875,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:32
776,2,0,0.000530000019352883,0.000410000007832423,294.14496629503,14.6697998046875,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:33
776,2,0,0.000530000019352883,0.000419999967562035,294.152595689562,14.669810295105,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:33
776,2,0,0.000530000019352883,0.000419999967562035,294.152595689562,14.669810295105,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:33
776,2,0,0.000530000019352883,0.000419999967562035,294.152595689562,14.6698198318481,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:33
776,2,0,0.000530000019352883,0.000410000007832423,294.14496629503,14.6698198318481,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:33
776,2,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.6698198318481,43.9340782165527,-0.0711318969726449,09-Dec-2024 14:15:34
776,3,0,0.000530000019352883,0.000410000007832423,294.14496629503,14.669810295105,43.9340782165527,0.911114501953125,09-Dec-2024 14:15:59
776,3,0,0.000530000019352883,0.000410000007832423,294.14496629503,14.669810295105,43.9340782165527,0.911114501953125,09-Dec-2024 14:15:59
776,3,0,0.000530000019352883,0.000419999967562035,294.152595689562,14.6697902679443,43.9340782165527,0.910771179199219,09-Dec-2024 14:15:59
776,3,0,0.000530000019352883,0.000419999967562035,294.152595689562,14.6697902679443,43.9340782165527,0.910771179199219,09-Dec-2024 14:15:59
776,3,0,0.000530000019352883,0.000419999967562035,294.14496629503,14.6697702407837,43.9340782165527,0.910771179199219,09-Dec-2024 14:15:59
776,3,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.6697702407837,43.9340782165527,0.910084533691406,09-Dec-2024 14:16:00
776,3,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.6697702407837,43.9340782165527,0.910084533691406,09-Dec-2024 14:16:00
776,3,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.6697797775269,43.9340782165527,0.910084533691406,09-Dec-2024 14:16:00
776,3,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.6697797775269,43.9340782165527,0.9097412109375,09-Dec-2024 14:16:00
776,3,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.6697902679443,43.9340782165527,0.9097412109375,09-Dec-2024 14:16:00
776,3,0,0.000530000019352883,0.000419999967562035,294.152595689562,14.6697902679443,43.9340782165527,0.9097412109375,09-Dec-2024 14:16:01
776,3,0,0.000530000019352883,0.000419999967562035,294.152595689562,14.6697902679443,43.9340782165527,0.9097412109375,09-Dec-2024 14:16:01
776,3,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.6697797775269,43.9340782165527,0.9097412109375,09-Dec-2024 14:16:01
776,3,0,0.000530000019352883,0.000410000007832423,294.14496629503,14.6697797775269,43.9340782165527,0.909397888183594,09-Dec-2024 14:16:01
776,3,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.669750213623,43.9340782165527,0.909397888183594,09-Dec-2024 14:16:01
776,3,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.669750213623,43.9340782165527,0.909054565429688,09-Dec-2024 14:16:02
776,3,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.669750213623,43.9340782165527,0.908711242675781,09-Dec-2024 14:16:02
776,3,0,0.000540000037290156,0.000419999967562035,294.152595689562,14.6698303222656,43.9340782165527,0.909054565429688,09-Dec-2024 14:16:02
776,3,0,0.000540000037290156,0.000419999967562035,294.152595689562,14.6698303222656,43.9340782165527,0.908711242675781,09-Dec-2024 14:16:02
776,3,0,0.000540000037290156,0.000419999967562035,294.152595689562,14.6697797775269,43.9340782165527,0.908367919921875,09-Dec-2024 14:16:02
776,3,0,0.00052000000141561,0.000419999967562035,294.14496629503,14.6697797775269,43.9264450073242,0.908367919921875,09-Dec-2024 14:16:03
776,3,0,0.00052000000141561,0.000419999967562035,294.14496629503,14.6697797775269,43.9340782165527,0.908024597167969,09-Dec-2024 14:16:03
776,3,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.6697702407837,43.9340782165527,0.908024597167969,09-Dec-2024 14:16:03
776,3,0,0.000530000019352883,0.000410000007832423,294.14496629503,14.6697702407837,43.9340782165527,0.908024597167969,09-Dec-2024 14:16:03
776,3,0,0.000530000019352883,0.000410000007832423,294.152595689562,14.6697597503662,43.9340782165527,0.907681274414063,09-Dec-2024 14:16:03
776,4,0,0.000540000037290156,0.000410000007832423,294.14496629503,14.6696195602417,43.9340782165527,1.95241241455078,09-Dec-2024 14:16:29
776,4,0,0.000540000037290156,0.000410000007832423,294.152595689562,14.6696195602417,43.9340782165527,1.95241241455078,09-Dec-2024 14:16:29
776,4,0,0.000540000037290156,0.000410000007832423,294.14496629503,14.6696395874023,43.9340782165527,1.95206909179688,09-Dec-2024 14:16:29
776,4,0,0.000530000019352883,0.000419999967562035,294.152595689562,14.6696395874023,43.9340782165527,1.95206909179688,09-Dec-2024 14:16:29
776,4,0,0.000530000019352883,0.000419999967562035,294.152595689562,14.6696395874023,43.9340782165527,1.95206909179688,09-Dec-2024 14:16:29
