Run,TP,Code,StaticRingPressure_PSI,PitotProbePressure_PSI,Temperature_K,Pressure_PSI,RelativeHumidity_Percent,Alpha_Deg,DateTime
783,2,0,-6.99999945936725e-05,0.00019999998039566,294.328088717991,14.7145795822144,42.7590446472168,0.0459411621093864,13-Dec-2024 14:54:49
783,2,0,-6.99999945936725e-05,0.00019999998039566,294.328088717991,14.714599609375,42.7590446472168,0.0455978393554801,13-Dec-2024 14:54:49
783,2,0,-6.99999945936725e-05,0.00019999998039566,294.320459323459,14.714599609375,42.7590446472168,0.0455978393554801,13-Dec-2024 14:54:50
783,2,0,-6.99999945936725e-05,0.00019999998039566,294.328088717991,14.714599609375,42.7590446472168,0.0455978393554801,13-Dec-2024 14:54:50
783,2,0,-6.99999945936725e-05,0.00019999998039566,294.328088717991,14.714599609375,42.7590446472168,0.0459411621093864,13-Dec-2024 14:54:50
783,2,0,-6.99999945936725e-05,0.000189999962458387,294.328088717991,14.7145900726318,42.7590446472168,0.0455978393554801,13-Dec-2024 14:54:50
783,2,0,-6.99999945936725e-05,0.000189999962458387,294.328088717991,14.7145900726318,42.7590446472168,0.0455978393554801,13-Dec-2024 14:54:50
783,2,0,-6.99999945936725e-05,0.000189999962458387,294.320459323459,14.7145900726318,42.7590446472168,0.0455978393554801,13-Dec-2024 14:54:50
783,2,0,-6.99999945936725e-05,0.000189999962458387,294.320459323459,14.7146196365356,42.7590446472168,0.0455978393554801,13-Dec-2024 14:54:50
783,2,0,-6.99999945936725e-05,0.00019999998039566,294.267045084635,14.7146196365356,42.766674041748,0.0459411621093864,13-Dec-2024 14:54:51
783,2,0,-6.99999945936725e-05,0.00019999998039566,294.328088717991,14.7146196365356,42.7590446472168,0.0455978393554801,13-Dec-2024 14:54:51
783,2,0,-6.99999945936725e-05,0.00019999998039566,294.320459323459,14.7146196365356,42.7590446472168,0.0455978393554801,13-Dec-2024 14:54:51
783,2,0,-6.99999945936725e-05,0.00019999998039566,294.320459323459,14.7146100997925,42.7590446472168,0.0455978393554801,13-Dec-2024 14:54:51
