Run,TP,Code,StaticRingPressure_PSI,PitotProbePressure_PSI,Temperature_K,Pressure_PSI,RelativeHumidity_Percent,Alpha_Deg,DateTime
782,2,0,1.00000033853576e-05,0.00012000001152046,294.373865085178,14.7166900634766,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:25
782,2,0,1.00000033853576e-05,0.00012000001152046,294.389128112793,14.7166900634766,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:25
782,2,0,1.00000033853576e-05,0.00012000001152046,294.389128112793,14.7166900634766,42.5225067138672,-0.0546524047851449,13-Dec-2024 14:42:25
782,2,0,1.00000033853576e-05,0.00012000001152046,294.381498718262,14.7166900634766,42.5225067138672,-0.0546524047851449,13-Dec-2024 14:42:26
782,2,0,1.00000033853576e-05,0.000129999971250072,294.389128112793,14.7166404724121,42.5225067138672,-0.0546524047851449,13-Dec-2024 14:42:26
782,2,0,1.00000033853576e-05,0.000129999971250072,294.389128112793,14.7166404724121,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:26
782,2,0,1.00000033853576e-05,0.000129999971250072,294.389128112793,14.7166404724121,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:26
782,2,0,1.00000033853576e-05,0.000129999971250072,294.389128112793,14.7166404724121,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:26
782,2,0,1.00000033853576e-05,0.000129999971250072,294.389128112793,14.7167100906372,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:26
782,2,0,1.00000033853576e-05,0.000129999971250072,294.389128112793,14.7167100906372,42.5225067138672,-0.0546524047851449,13-Dec-2024 14:42:26
782,2,0,1.00000033853576e-05,0.000129999971250072,294.381498718262,14.7167100906372,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:27
782,2,0,1.00000033853576e-05,0.000129999971250072,294.381498718262,14.7166595458984,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:27
782,2,0,1.00000033853576e-05,0.000129999971250072,294.389128112793,14.7166595458984,42.5225067138672,-0.0546524047851449,13-Dec-2024 14:42:27
782,2,0,1.00000033853576e-05,0.000129999971250072,294.389128112793,14.7166595458984,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:27
782,2,0,1.00000033853576e-05,0.000129999971250072,294.396757507324,14.7166595458984,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:27
782,2,0,1.00000033853576e-05,0.000129999971250072,294.381498718262,14.7166595458984,42.5225067138672,-0.0546524047851449,13-Dec-2024 14:42:27
782,2,0,1.00000033853576e-05,0.000129999971250072,294.381498718262,14.7166795730591,42.5225067138672,-0.0546524047851449,13-Dec-2024 14:42:28
782,2,0,1.00000033853576e-05,0.000129999971250072,294.389128112793,14.7166795730591,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:28
782,2,0,1.00000033853576e-05,0.000129999971250072,294.389128112793,14.7166795730591,42.5225067138672,-0.0546524047851449,13-Dec-2024 14:42:28
782,2,0,1.00000033853576e-05,0.000129999971250072,294.381498718262,14.716739654541,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:28
782,2,0,1.00000033853576e-05,0.00012000001152046,294.389128112793,14.716739654541,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:28
782,2,0,1.00000033853576e-05,0.00012000001152046,294.389128112793,14.716739654541,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:28
782,2,0,1.00000033853576e-05,0.00012000001152046,294.381498718262,14.716739654541,42.5225067138672,-0.0546524047851449,13-Dec-2024 14:42:29
782,2,0,1.00000033853576e-05,0.000129999971250072,294.381498718262,14.7166795730591,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:29
782,2,0,1.00000033853576e-05,0.000129999971250072,294.381498718262,14.7166795730591,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:29
782,2,0,1.00000033853576e-05,0.000129999971250072,294.381498718262,14.7166795730591,42.5225067138672,-0.0549957275390511,13-Dec-2024 14:42:29
782,2,0,2.00000067707151e-05,0.00012000001152046,294.389128112793,14.7166795730591,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:29
782,2,0,2.00000067707151e-05,0.00012000001152046,294.381498718262,14.7166795730591,42.5225067138672,-0.0549957275390511,13-Dec-2024 14:42:29
782,2,0,2.00000067707151e-05,0.00012000001152046,294.381498718262,14.7166795730591,42.5225067138672,-0.0546524047851449,13-Dec-2024 14:42:30
782,2,0,2.00000067707151e-05,0.000129999971250072,294.389128112793,14.7166996002197,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:30
782,2,0,2.00000067707151e-05,0.000129999971250072,294.389128112793,14.7166996002197,42.5301399230957,-0.0549957275390511,13-Dec-2024 14:42:30
782,2,0,2.00000067707151e-05,0.000129999971250072,294.373865085178,14.7167100906372,42.5301399230957,-0.0546524047851449,13-Dec-2024 14:42:30
782,3,0,2.00000067707151e-05,0.000129999971250072,294.381498718262,14.7166500091553,42.5225067138672,0.931370544433594,13-Dec-2024 14:42:55
782,3,0,2.00000067707151e-05,0.000129999971250072,294.381498718262,14.7166500091553,42.5225067138672,0.9317138671875,13-Dec-2024 14:42:55
782,3,0,2.00000067707151e-05,0.000129999971250072,294.381498718262,14.7166500091553,42.5225067138672,0.9317138671875,13-Dec-2024 14:42:55
782,3,0,2.00000067707151e-05,0.000129999971250072,294.381498718262,14.7166700363159,42.5301399230957,0.931370544433594,13-Dec-2024 14:42:55
782,3,0,1.00000033853576e-05,0.000129999971250072,294.381498718262,14.7166700363159,42.5225067138672,0.931370544433594,13-Dec-2024 14:42:55
782,3,0,1.00000033853576e-05,0.000129999971250072,294.381498718262,14.7166700363159,42.5301399230957,0.931370544433594,13-Dec-2024 14:42:56
782,3,0,1.00000033853576e-05,0.000129999971250072,294.328088717991,14.7166700363159,42.5301399230957,0.931370544433594,13-Dec-2024 14:42:56
782,3,0,1.00000033853576e-05,0.000129999971250072,294.381498718262,14.7166299819946,42.5225067138672,0.931370544433594,13-Dec-2024 14:42:56
782,3,0,0,0.000129999971250072,294.389128112793,14.7166299819946,42.5301399230957,0.931370544433594,13-Dec-2024 14:42:56
782,3,0,0,0.000129999971250072,294.389128112793,14.7166299819946,42.5225067138672,0.931370544433594,13-Dec-2024 14:42:56
782,3,0,0,0.000129999971250072,294.381498718262,14.7166299819946,42.5301399230957,0.931370544433594,13-Dec-2024 14:42:56
782,3,0,1.00000033853576e-05,0.000129999971250072,294.381498718262,14.7166299819946,42.5301399230957,0.931370544433594,13-Dec-2024 14:42:56
782,3,0,1.00000033853576e-05,0.000129999971250072,294.389128112793,14.7166299819946,42.5301399230957,0.931370544433594,13-Dec-2024 14:42:57
782,3,0,1.00000033853576e-05,0.000129999971250072,294.381498718262,14.7166299819946,42.5301399230957,0.931370544433594,13-Dec-2024 14:42:57
782,3,0,1.00000033853576e-05,0.000129999971250072,294.389128112793,14.7166900634766,42.5225067138672,0.931370544433594,13-Dec-2024 14:42:57
